텃밭아이디,운영주체,텃밭명,시도코드,시도명,시군구코드,시군구명,주소,실제전체면적,실제분양면적,홈페이지,모집기간,부대시설,신청방법,분양가격,위도좌표,경도좌표,등록일자,수정일자
"450","지자체/주말농장","마제텃밭","5","광주광역시","64","서구","광주광역시 서구 금호동 60-14","2153","33"," "," ","창고, 휴게실, 관정","전화","200000","35.129543911363","126.862587876635","20160119",20170112
"451","지자체/주말농장","봉산주말농장","5","광주광역시","64","서구","광주광역시 서구 용두동 656-8","6600","33"," "," ","그늘막, 관정","전화","100000","35.0953264724601","126.813530320457","20160119",20170112
"452","지자체/주말농장","풍암호수공원주말농장","5","광주광역시","64","서구","광주광역시 서구 풍암동 556-1","6000","33"," "," ","창고, 휴게실, 관정","전화","200000","35.1297897794222","126.868454818157","20160119",20170112
"729","지자체/주말농장","행복키움주말농장(소태동)","5","광주광역시","62","동구","광주광역시 동구 소태동 94","2367","15"," "," ","관수시설, 원두막, 농기구함 등","방문 및 팩스","30,000","35.1199662661","126.9435333803","20170120",20170120
"730","지자체/주말농장","행복키움주말농장(내남동)","5","광주광역시","62","동구","광주광역시 동구 내남동 184","2003","15"," "," ","관수시설, 휴게쉼터, 농기구함 등","방문 및 팩스","30,000","35.0862135878","126.9396791327","20170120",20170120
"731","지자체/주말농장","행복키움주말농장(용연동)","5","광주광역시","62","동구","광주광역시 동구 용연동 423-1,426-1","1924","15"," "," ","관수시설, 파고라, 농기구함 등","방문 및 팩스","30,000","35.0946488787","126.9627605736","20170120",20170120
"732","지자체/주말농장","행복키움주말농장(용산동)","5","광주광역시","62","동구","광주광역시 동구 용산동 80-1","1211","15"," "," ","관수시설, 휴게쉼터, 농기구함 등","방문 및 팩스","30,000","35.1113839268","126.9337723213","20170120",20170120
"733","지자체/공영도시텃밭","양동 친환경공영도시텃밭","5","광주광역시","64","서구","광주광역시 서구 양동 406","3800","9.9"," "," ","창고, 휴게실, 관정","방문 및 유선","50,000","35.1566511677","126.8942290543","20170120",20170120
"734","지자체/공영도시텃밭","풍암동 친환경공영도시텃밭","5","광주광역시","64","서구","광주광역시 서구 풍암동 383-1","13000","9.9"," "," ","창고, 휴게실, 관정","방문 및 유선","50,000","35.1293332434","126.8758013706","20170120",20170120
"735","민간단체","건강희망텃밭","5","광주광역시","61","남구","광주광역시 남구 양과동 957 외 2필지","8811","16.5"," "," "," ","이메일, 팩스","50,000","35.0874356813","126.8638242602","20170120",20170120
"736","민간단체","무명(광주 월계동)","5","광주광역시","63","북구","광주광역시 월계동 830-2","30","3"," "," ","수도시설","주민센터 방문 신청","무료","35.2122117289","126.8421647409","20170120",20170120
"737","민간단체","반월공동체텃밭","5","광주광역시","60","광산구","광주광역시 광산구 월곡동 110-7, 산105-12","200","13"," "," "," ","주민센터 방문신청","15,000","35.1658309473","126.8161040002","20170120",20170120
"738","민간단체","인계마을공동체희망텃밭","5","광주광역시","60","광산구","광주광역시 광산구 우산동 1601-7/889-3","548","10"," "," "," ","주민센터 방문 신청","10,000","35.1602248096","126.8070287062","20170120",20170120
"739","민간단체","행복한텃밭","5","광주광역시","60","광산구","광주광역시 광산구 도산동631,632","611","20"," "," "," ","부대시설 방문신청","무료","35.1253083426","126.7930857068","20170120",20170120
"741","지자체/도시텃밭","무명텃밭(광주 신촌동)","5","광주광역시","60","광산구","광주광역시 광산구 신촌동 1072-8","397","20"," "," ","원두막","주민센터 방문 신청","무료","35.1467175579","126.8017623853","20170120",20170120
"742","민간단체","무명텃밭(광주 월곡동)","5","광주광역시","60","광산구","광주광역시 월곡동 490-7","50","1"," "," ","수도시설","주민센터 방문 신청","무료","35.1743702436","126.8078734981","20170120",20170120
"743","민간단체","친환경서송옥상텃밭","5","광주광역시","60","광산구","광주광역시 광산구 월곡동 52-12","66","2"," "," ","수도시설","지역아동센터 방문 신청","무료","35.1684325168","126.8104209204","20170123",20170123
"744","민간단체","행복나눔 공영도시텃밭","5","광주광역시","60","광산구","광주광역시 광산구 하남동 641","2200","10"," "," ","수도시설, 화장실, 쉼터","수도시설, 화장실, 쉼터","30/15","35.1763250294","126.7972115525","20170123",20170123
"456","지자체/주말농장","행복둥지텃밭 1호","5","광주광역시","60","광산구","광주광역시 광산구 도천동 522","855","24"," "," ","없음","주민센터로 방문해 신청","3000","35.2202143514427","126.816199316867","20160119",20170112
"73","지자체/개인","남영 주말농장","4","인천광역시","52","남동구","인천시 남촌동 244-1","1970","8.2645"," "," ","수도시설, 휴게시설, 화장실"," ","50000","37.4278053931311","126.716787260514","20170112",20170112
"75","지자체/개인","새로운 주말농장","4","인천광역시","52","남동구","인천시 남촌동 232-1","3865","33.058"," "," ","수도시설","전화","100,000","37.4260532439","126.7163976494","20170120",20170120
"76","지자체/개인","오봉산 주말농장","4","인천광역시","52","남동구","인천시 논현동 51-2","7025","33.058"," "," ","수도시설, 휴게시설, 화장실","전화","100000","37.4110552592914","126.734177160707","20170112",20170112
"77","지자체/개인","푸르미 주말농장","4","인천광역시","52","남동구","인천시 도림동 439","6710","33.058"," "," ","수도시설, 휴게시설, 화장실","전화","100000","37.4144132394333","126.720478125354","20170112",20170112
"78","지자체/개인","태현농장","4","인천광역시","52","남동구","인천시 만수동 756-1","7536","33.058"," "," ","수도시설, 휴게시설, 화장실","전화","100000","37.4348457161001","126.741608447508","20170112",20170112
"80","지자체/개인","만의골 주말농장","4","인천광역시","52","남동구","인천시 장수동 117-1","2516","23.1406"," "," ","수도시설, 휴게시설, 화장실"," ","100000","37.458012012972","126.770764277863","20170112",20170112
"81","지자체/개인","청정 주말농장","4","인천광역시","52","남동구","인천시 장수동 154","3652","16.529"," "," ","수도시설, 휴게시설, 화장실","전화","100000","37.4556580267383","126.771473642306","20170112",20170112
"82","지자체/개인","알뜰 주말농장","4","인천광역시","52","남동구","인천시 장수동 175-3","1854","26.4464"," "," ","수도시설, 휴게시설, 화장실","전화","100000","37.4539777246754","126.770904192503","20170112",20170112
"83","지자체/남동구청","남동구 공공주말농장","4","인천광역시","52","남동구","인천시 남촌동 510-8","11700","16.529"," "," ","수도시설, 휴게시설, 화장실"," ","20000","37.4292580204321","126.706823039575","20170112",20170112
"84","지자체/남동구청","남동구 실버농장","4","인천광역시","52","남동구","인천시 수산동 13-1","7070","19.8348"," "," ","수도시설, 휴게시설, 화장실","전화","무료","37.4439652051845","126.732781639919","20170112",20170112
"85","지자체/인천교구청","만수6동성당 주말농장","4","인천광역시","52","남동구","인천시 도림동 5","4145","33.058"," "," ","수도시설, 휴게시설, 화장실","전화","100,000","37.4272799249052","126.732489439125","20170113",20170113
"86","지자체/인천도시농업네트워크","논고개텃밭","4","인천광역시","52","남동구","인천시 도림동 116-1","4112","9.9174"," "," ","휴게시설, 화장실","전화","60000","37.4224803184231","126.733432761288","20170112",20170112
"87","지자체/남동희망공간","남동희망공간 주말농장","4","인천광역시","52","남동구","인천시 도림동 526-1","3028","49.587"," "," "," ","전화","100000","37.4267713352876","126.722637242679","20170112",20170112
"88","지자체/인천도시농업네트워크","서창텃밭","4","인천광역시","52","남동구","인천시 서창동 15-2","2506","9.9174"," "," ","수도시설, 휴게시설, 화장실","전화","60000","37.4408826068583","126.754589766212","20170112",20170112
"89","지자체/인천사람연대","지렁이 주말농장","4","인천광역시","52","남동구","인천시 운연동 4","1864","16.529"," "," ","수도시설, 휴게시설","전화","50000","37.4481179870279","126.765159698503","20170112",20170112
"168","지자체/영등포구청","호미질 주말농장 텃밭","4","인천광역시","50","계양구","인천 계양구 다남동 103-33","2574","17.3"," "," ","쉼터, 화장실, 수도"," ","60000","37.56604791309","126.72626498806","20151026",20151026
"425","지자체/주말농장","계양테마농장","4","인천광역시","50","계양구","인천광역시 계양구 박촌동 6-8","59400","16"," "," ","화장실,샤워장, 주차장 매점","전화 / 농장방문신청","10000/3.3㎡","37.5609927565361","126.745740935246","20160119",20170112
"426","지자체/주말농장","귤현웰빙주말농장","4","인천광역시","50","계양구","인천광역시 계양구 귤현동 349 외","14850","33"," "," ","화장실, 주차장, 휴게실","전화","12000/3.3㎡","37.5633271890682","126.740871608362","20160119",20170112
"424","지자체/주말농장","씨아이플라워 주말농장","4","인천광역시","50","계양구","인천광역시 계양구 병방동 217-4","17349","하우스 16 평방미터, 노지 33 평방미터"," "," ","주차장,화장실,모종판매장","전화 / 인터넷 / 농장방문신청","하우스 170천원(5평)노지 150천원(10평)","37.5431282111875","126.753578630499","20160119",20170112
"423","지자체/기타유형","상자텃밭교실","4","인천광역시","54","부평구","인천광역시 부평구 갈산동 403","37","37"," "," ","주차장, 화장실","홈페이지(http://bpgncce.icbp.go.kr)","10~20천원","37.5092033690938","126.730334204339","20160119",20160112
"418","개인","꽃뫼주말농장","4","인천광역시","55","서구","인천광역시 서구 시천동 3-16","7853","7853"," "," ","주차장,화장실,체험장,쉼터","전화","100천원","37.5647419364832","126.695815075335","20160119",20160112
"421","개인","불로농원","4","인천광역시","55","서구","인천광역시 서구 불로동 4-1","3300","3300"," "," ","주차장,화장실,쉼터","전화","100천원","37.6117363073193","126.676498076277","20160119",20160112
"415","지자체/주말농장","사랑텃밭","4","인천광역시","56","연수구","인천광역시 연수구 연수동 581-2","3300","20"," "," ","창고, 화장실","홈페이지, 방문","30천원","37.4186806658025","126.691218236449","20160119",20160112
"417","지자체/주말농장","선학텃밭","4","인천광역시","56","연수구","인천광역시 연수구 선학동 216-3","9997","20"," "," ","창고, 화장실","홈페이지, 방문","30천원","37.4282716856231","126.70074723946","20160119",20160112
"416","지자체/주말농장","행복텃밭","4","인천광역시","56","연수구","인천광역시 연수구 송도동 107-1","3465","20"," "," ","창고, 화장실","홈페이지, 방문","30천원","37.3833145304139","126.634633897179","20160119",20160112
